US1,US2,US3,US4,US5,US6,US7,US8,US9,US10,US11,US12,US13,US14,US15,US16,US17,US18,US19,US20,US21,US22,US23,US24,label
0.008260869565217377,0.01329555361813424,0.6920377275718359,0.6720841300191206,1.0,0.4636340272423542,0.997941327843541,0.35288552507095555,0.3592699327569645,0.4351851851851853,0.21600566572237961,0.21530080530554238,0.2192298606189464,0.22643732327992458,0.2772475027746948,0.03693181818181818,0.02787983574670412,0.02991820921222557,0.03519313304721031,0.01937567276641551,0.011038961038961029,0.015982721382289414,0.015756529246708395,0.01124810728963875,Slight-Right-Turn
0.008260869565217377,0.01329555361813424,0.6920377275718359,0.6728011472275336,1.0,0.4636340272423542,0.997941327843541,0.4205298013245033,0.3592699327569645,0.4366096866096865,0.2152974504249292,0.21530080530554238,0.21852114339711787,0.2271442035815269,0.2772475027746948,0.03671328671328675,0.02787983574670412,0.02991820921222557,0.03519313304721031,0.020236813778256202,0.011038961038961029,0.015982721382289414,0.01640405784588818,0.01124810728963875,Slight-Right-Turn
0.008260869565217377,0.01329555361813424,0.6920377275718359,0.6682600382409178,1.0,0.4636340272423542,0.997941327843541,0.4205298013245033,0.3597502401536984,0.4351851851851853,0.21553352219074595,0.21530080530554238,0.21852114339711787,0.22643732327992458,0.2772475027746948,0.03693181818181818,0.02787983574670412,0.02991820921222557,0.03519313304721031,0.020236813778256202,0.011038961038961029,0.015982721382289414,0.01705158644506799,0.01124810728963875,Slight-Right-Turn
0.008043478260869569,0.013949433304271994,0.6920377275718359,0.667543021032505,1.0,0.4636340272423542,0.997941327843541,0.3533585619678335,0.3597502401536984,0.43494776828110165,0.22355996222851743,0.21530080530554238,0.21852114339711787,0.22643732327992458,0.2772475027746948,0.03693181818181818,0.02787983574670412,0.02991820921222557,0.03519313304721031,0.020236813778256202,0.011038961038961029,0.015982721382289414,0.01661990071228145,0.01124810728963875,Slight-Right-Turn
0.008260869565217377,0.01329555361813424,0.6922570739197192,0.6682600382409178,1.0,0.4636340272423542,0.997941327843541,0.4212393566698203,0.3597502401536984,0.43423551756885087,0.21553352219074595,0.21530080530554238,0.21852114339711787,0.22643732327992458,0.2772475027746948,0.03671328671328675,0.02787983574670412,0.02991820921222557,0.03519313304721031,0.020236813778256202,0.011038961038961029,0.015982721382289414,0.01597237211310165,0.01124810728963875,Slight-Right-Turn
0.008478260869565213,0.01329555361813424,0.6922570739197192,0.6682600382409178,1.0,0.4636340272423542,0.997941327843541,0.4195837275307474,0.3597502401536984,0.4356600189933523,0.21765816808309724,0.2150639507342492,0.218284904323175,0.22690857681432616,0.2772475027746948,0.03605769230769232,0.02787983574670412,0.02991820921222557,0.03519313304721031,0.019590958019375673,0.011038961038961029,0.015982721382289414,0.01661990071228145,0.01146441704520873,Slight-Right-Turn
0.008695652173913049,0.9945510026155188,0.6924764202676025,0.6680210325047803,1.0,0.4638910305833975,0.4904786412763768,0.3517029328287607,0.3587896253602306,0.43399810066476735,0.22285174693106702,0.21459024159166276,0.21781242617528934,0.22573044297832237,0.2774694783573807,0.03583916083916083,0.02766371298897774,0.029702970297029715,0.03519313304721031,0.02066738428417654,0.011471861471861466,0.016414686825053995,0.01661990071228145,0.011897036556348703,Slight-Right-Turn
0.009565217391304351,0.9991281604184828,0.6933538056591358,0.6694550669216063,1.0,0.4638910305833975,0.997941327843541,0.4179280983916746,0.3580691642651297,0.43399810066476735,0.21600566572237961,0.21364282330648984,0.21686746987951805,0.22455230914231863,0.2763596004439512,0.03736888111888112,0.027447590231251345,0.029487731381833845,0.03497854077253219,0.02109795479009688,0.012121212121212116,0.016846652267818563,0.01661990071228145,0.012762275578628593,Slight-Right-Turn
0.011086956521739133,0.9999999999999999,0.694231191050669,0.6706500956022946,1.0,0.464148033924441,0.4902213072568193,0.41650898770104067,0.35710854947166193,0.4325735992402659,0.21789423984891404,0.21198484130743725,0.21521379636191823,0.2231385485391141,0.05726970033296337,0.03736888111888112,0.02723146747352495,0.029487731381833845,0.03476394849785408,0.02195909580193757,0.012987012987012977,0.017926565874730016,0.018778329376214098,0.014060134112048456,Sharp-Right-Turn
0.012608695652173901,0.9993461203138622,0.6953279227900856,0.6718451242829828,1.0,0.46466204060652777,0.997941327843541,0.3517029328287607,0.35662824207492794,0.4316239316239317,0.21364494806421153,0.21032685930838466,0.21356012284431847,0.2214891611687088,0.05527192008879027,0.036276223776223776,0.026583099200345794,0.029272492466637975,0.03390557939914163,0.023035522066738437,0.013852813852813853,0.019006479481641456,0.020289229440966977,0.015574302401038284,Sharp-Right-Turn
0.014130434782608697,0.01918047079337401,0.6966440008773854,0.6780592734225622,1.0,0.4649190439475713,0.997941327843541,0.4143803216650899,0.3551873198847263,0.4323361823361824,0.21033994334277623,0.20843202273803887,0.21167021025277577,0.2196041470311028,0.05327413984461708,0.03693181818181818,0.0263669764426194,0.028842014636246235,0.03369098712446353,0.024111948331539304,0.014935064935064926,0.019870410367170632,0.022015972372113085,0.017304780445598092,Sharp-Right-Turn
0.0158695652173913,0.020924149956407984,0.6979600789646851,0.6794933078393883,1.0,0.4654330506296582,0.997941327843541,0.4134342478713339,0.3539865513928915,0.4304368471035139,0.20915958451369215,0.20677404073898628,0.21001653673517595,0.2186616399622998,0.05194228634850169,0.033653846153846145,0.026583099200345794,0.02862677572105038,0.03390557939914163,0.02454251883745963,0.016017316017316,0.020950323974082072,0.023526872436865964,0.019035258490157914,Sharp-Right-Turn
0.01760869565217392,0.023321708805579766,0.6992761570519851,0.6799713193116637,1.0,0.4656900539707017,0.997941327843541,0.41319772942289507,0.3523054755043228,0.42948717948717946,0.20892351274787535,0.2048792041686405,0.2081266241436333,0.12229029217719137,0.05061043285238624,0.034309440559440546,0.0263669764426194,0.028411536805854495,0.03369098712446353,0.026264800861141024,0.017099567099567087,0.022030237580993525,0.025253615368012072,0.020549426779147742,Sharp-Right-Turn
0.018260869565217386,0.023321708805579766,0.699934196095635,0.676864244741874,1.0,0.46620406065278847,0.997941327843541,0.3457899716177861,0.35254562920268984,1.0000000000000002,0.20396600566572232,0.20393178588346758,0.20694542877391914,0.12111215834118758,0.058157602663706995,0.04348776223776224,0.025934730927166624,0.02798105897546277,0.03326180257510729,0.026910656620021525,0.01753246753246754,0.022462203023758093,0.025469458234405343,0.021414665801427646,Sharp-Right-Turn
0.018260869565217386,0.020706190061028765,0.7016889668787014,0.6761472275334609,0.47036082474226804,0.4656900539707017,0.997941327843541,0.34697256385998104,0.3530259365994237,0.4297245963912631,0.20420207743153923,0.20393178588346758,0.20694542877391914,0.12111215834118758,0.058823529411764705,0.023819930069930065,0.025934730927166624,0.0277658200602669,0.03304721030042919,0.032723358449946185,0.01753246753246754,0.022246220302375802,0.025685301100798613,0.021414665801427646,Sharp-Right-Turn
0.01782608695652174,0.01809067131647775,0.7051985084448343,0.6766252390057362,0.47216494845360824,0.46594705731174507,0.997941327843541,0.501892147587512,0.35326609029779055,0.36063627730294406,0.20467422096317278,0.20416864045476077,0.20647295062603355,0.1206409048067861,0.058157602663706995,0.023819930069930065,0.025718608169440244,0.027550581145071043,0.032618025751072977,0.034015069967707215,0.017099567099567087,0.022462203023758093,0.025469458234405343,0.020982046290287687,Sharp-Right-Turn
0.01760869565217392,0.018526591107236257,0.7045404694011844,0.6759082217973232,0.4729381443298969,0.46594705731174507,0.4722079258878023,0.5026017029328287,0.207492795389049,0.43019943019943024,0.20491029272898958,0.204405495026054,0.20670918969997631,0.1215834118755891,0.05904550499445059,0.023164335664335678,0.025718608169440244,0.027550581145071043,0.032618025751072977,0.034015069967707215,0.01774891774891775,0.025053995680345567,0.025037772501618816,0.020765736534717708,Sharp-Right-Turn
0.017391304347826084,0.01918047079337401,0.7071726255757841,0.6766252390057362,0.4711340206185567,0.4656900539707017,0.4704065877509008,0.5052034058656576,0.20677233429394812,0.42948717948717946,0.20491029272898958,0.20464234959734726,0.20694542877391914,0.1208765315739869,0.05926748057713653,0.023164335664335678,0.025934730927166624,0.027550581145071043,0.032618025751072977,0.034660925726587744,0.01774891774891775,0.025053995680345567,0.025037772501618816,0.020765736534717708,Sharp-Right-Turn
0.01760869565217392,0.017000871839581502,0.9975871901732835,0.6766252390057362,0.4731958762886599,0.46594705731174507,0.46963458569222855,0.5047303689687797,0.20677233429394812,0.43019943019943024,0.20491029272898958,0.204405495026054,0.20670918969997631,0.1208765315739869,0.05993340732519424,0.03671328671328675,0.025070239896261073,0.027550581145071043,0.03326180257510729,0.03789020452099033,0.01774891774891775,0.027861771058315332,0.025037772501618816,0.020765736534717708,Sharp-Right-Turn
0.01717391304347826,0.9945510026155188,0.7076113182715508,0.6759082217973232,0.47242268041237123,0.46594705731174507,0.4688625836335563,0.5047303689687797,0.20797310278578293,0.43019943019943024,0.20443814919735598,0.20464234959734726,0.20670918969997631,0.1208765315739869,0.07036625971143175,0.03583916083916083,0.025070239896261073,0.027335342229875173,0.03240343347639485,0.0333692142088267,0.01774891774891775,0.023974082073434128,0.025037772501618816,0.020765736534717708,Sharp-Right-Turn
0.017391304347826084,0.015039232781168255,0.9978065365211669,0.676864244741874,0.4693298969072166,0.46646106399383186,0.4691199176531137,0.501892147587512,0.207492795389049,0.4287749287749288,0.2051463644948064,0.20464234959734726,0.20670918969997631,0.12134778510838831,0.07081021087680357,0.047858391608391615,0.02550248541171385,0.02712010331467929,0.032832618025751076,0.036383207750269125,0.01753246753246754,0.02138228941684664,0.025253615368012072,0.020765736534717708,Sharp-Right-Turn
0.01717391304347826,0.9945510026155188,0.9978065365211669,0.6759082217973232,0.46984536082474226,0.46671806733487536,0.4683479155944415,0.5054399243140966,0.20701248799231517,0.3566001899335232,0.20538243626062325,0.20464234959734726,0.20647295062603355,0.12205466540999063,0.07014428412874583,0.04217657342657344,0.02550248541171385,0.026904864399483433,0.03240343347639485,0.04736275565123789,0.01753246753246754,0.020518358531317504,0.025253615368012072,0.020765736534717708,Sharp-Right-Turn
0.01717391304347826,0.9945510026155188,0.9980258828690501,0.6761472275334609,0.47036082474226804,0.46697507067591876,0.4683479155944415,0.5056764427625355,0.207492795389049,0.35683760683760685,0.20561850802644005,0.20464234959734726,0.20647295062603355,0.12111215834118758,0.09167591564927856,0.04195804195804195,0.025286362653987454,0.026689625484287563,0.03197424892703862,0.031862217438105495,0.017316017316017313,0.01943844492440605,0.023958558169652477,0.020765736534717708,Slight-Right-Turn
0.01760869565217392,0.015475152571926748,0.9982452292169336,0.6756692160611857,0.4726804123711339,0.46826008738113606,0.46937725167267114,0.49834437086092725,0.2086935638808838,0.35683760683760685,0.20561850802644005,0.2048792041686405,0.20623671155209067,0.12111215834118758,0.26503884572697006,0.055506993006992994,0.025934730927166624,0.026474386569091707,0.030686695278969958,0.03057050592034448,0.018831168831168837,0.019222462203023746,0.023526872436865964,0.020765736534717708,Slight-Right-Turn
0.018695652173913044,0.015911072362685255,0.011406010089932,0.6761472275334609,0.47371134020618566,0.46877409406322285,0.4675759135357694,0.41816461684011347,0.2091738712776177,0.3570750237416905,0.20679886685552407,0.2048792041686405,0.20529175525631937,0.2141847313854854,0.2679245283018868,0.059440559440559426,0.030905554354873563,0.026259147653895837,0.029399141630901293,0.04133476856835308,0.0183982683982684,0.01879049676025918,0.022231815238506356,0.020982046290287687,Slight-Right-Turn
0.01717391304347826,0.01830863121185701,0.010967317394165385,0.6763862332695987,0.4726804123711339,0.46877409406322285,0.4680905815748843,0.4962157048249763,0.2103746397694525,0.3570750237416905,0.20703493862134087,0.2048792041686405,0.20505551618237655,0.21300659754948162,0.28035516093229745,0.05769230769230768,0.03479576399394857,0.026043908738699953,0.028969957081545053,0.028848223896663083,0.01753246753246754,0.018574514038876888,0.02115260090654003,0.020982046290287687,Slight-Right-Turn
0.017391304347826084,0.025501307759372246,0.0111866637420487,0.6766252390057362,0.4726804123711339,0.46877409406322285,0.4680905815748843,0.4193472090823083,0.21109510086455338,0.35683760683760685,0.20703493862134087,0.2048792041686405,0.20481927710843362,0.21206409048067862,0.28102108768035516,0.05747377622377625,0.03890209639074993,0.026043908738699953,0.028755364806866954,0.04370290635091496,0.01774891774891775,0.017926565874730016,0.02115260090654003,0.021414665801427646,Slight-Right-Turn
0.01760869565217392,0.016129032258064502,0.9986839219127001,0.676864244741874,0.4726804123711339,0.46851709072217934,0.4680905815748843,0.41816461684011347,0.2091738712776177,0.3566001899335232,0.20703493862134087,0.204405495026054,0.20458303803449085,0.21182846371347788,0.2799112097669257,0.05747377622377625,0.03717311432893884,0.026043908738699953,0.028969957081545053,0.03207750269106567,0.017965367965367948,0.019006479481641456,0.022231815238506356,0.021630975556997625,Slight-Right-Turn
0.01782608695652174,0.019834350479511764,0.011844702785698616,0.676864244741874,0.47242268041237123,0.46851709072217934,0.4678332475553268,0.4186376537369914,0.20893371757925075,0.3566001899335232,0.2063267233238904,0.20416864045476077,0.20434679896054803,0.21159283694627715,0.2799112097669257,0.031031468531468556,0.038037605359844365,0.026043908738699953,0.02918454935622318,0.03229278794402585,0.018181818181818174,0.019222462203023746,0.02180012950571983,0.021630975556997625,Slight-Right-Turn
0.01782608695652174,0.02005231037489101,0.0111866637420487,0.676864244741874,0.4731958762886599,0.46928810074530963,0.4678332475553268,0.41816461684011347,0.20893371757925075,0.3566001899335232,0.2060906515580736,0.20416864045476077,0.20434679896054803,0.21159283694627715,0.2799112097669257,0.031031468531468556,0.039550464663929114,0.026043908738699953,0.02918454935622318,0.03164693218514532,0.017965367965367948,0.019222462203023746,0.02180012950571983,0.021630975556997625,Slight-Right-Turn
0.01782608695652174,0.01918047079337401,0.011844702785698616,0.676864244741874,0.47242268041237123,0.46928810074530963,0.4678332475553268,0.4188741721854305,0.20965417867435163,0.3563627730294397,0.20703493862134087,0.20416864045476077,0.20434679896054803,0.21159283694627715,0.2799112097669257,0.030375874125874128,0.03652474605575967,0.026043908738699953,0.02918454935622318,0.028632938643702907,0.018181818181818174,0.019222462203023746,0.02180012950571983,0.02184728531256759,Slight-Right-Turn
0.01782608695652174,0.01634699215344375,0.011844702785698616,0.676864244741874,0.47242268041237123,0.46928810074530963,0.4678332475553268,0.4186376537369914,0.20965417867435163,0.3563627730294397,0.20703493862134087,0.20416864045476077,0.20434679896054803,0.21159283694627715,0.27968923418423974,0.030375874125874128,0.03717311432893884,0.026043908738699953,0.028969957081545053,0.027987082884822392,0.018181818181818174,0.019222462203023746,0.02180012950571983,0.02184728531256759,Slight-Right-Turn
